step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
212,PAYMENT,5803.91,C33205575,0.0,0.0,M402031165,0.0,0.0,0,0
412,CASH_OUT,381977.83,C1101780451,381977.83,0.0,C806070403,0.0,381977.83,1,0
278,CASH_IN,194212.5,C803323218,2380547.94,2574760.44,C1266071230,2130909.06,1936696.56,0,0
352,TRANSFER,600722.15,C1741494580,600722.15,0.0,C180982183,0.0,0.0,1,0
330,CASH_OUT,312490.43,C1563088955,92472.0,0.0,C1321751628,0.0,312490.43,0,0
17,CASH_OUT,85923.67,C880550472,0.0,0.0,C1005272051,973319.69,1059243.36,0,0
143,TRANSFER,7068115.67,C740325067,7068115.67,0.0,C951611415,0.0,0.0,1,0
688,TRANSFER,971133.63,C601676623,971133.63,0.0,C1032131378,0.0,0.0,1,0
156,CASH_OUT,805319.81,C1597187760,805319.81,0.0,C1975329762,0.0,805319.81,1,0
182,CASH_OUT,254348.68,C338810856,135531.07,0.0,C473444784,3168217.57,3422566.25,0,0
328,CASH_OUT,138148.69,C464108861,40334.0,0.0,C863753078,0.0,138148.69,0,0
204,CASH_OUT,452882.9,C391929252,20771.0,0.0,C895816451,10074.0,458001.11,0,0
142,CASH_OUT,135310.23,C1127299941,0.0,0.0,C25724948,938474.95,1073785.18,0,0
208,CASH_OUT,25868.43,C510765058,0.0,0.0,C1355309271,237608.59,263477.02,0,0
276,CASH_OUT,170511.13,C1096425255,11346.0,0.0,C296766660,0.0,170511.13,0,0
327,PAYMENT,38732.98,C111666067,27439.0,0.0,M1985254853,0.0,0.0,0,0
659,CASH_OUT,420270.22,C1424396112,420270.22,0.0,C1810367119,10608106.66,11028376.88,1,0
160,CASH_OUT,10000000.0,C714385617,10000000.0,0.0,C670347095,551074.14,10551074.14,1,0
183,TRANSFER,315842.26,C1155608921,0.0,0.0,C1784927947,1754367.93,2070210.19,0,0
229,PAYMENT,17909.77,C702098784,10290.0,0.0,M1743222205,0.0,0.0,0,0
205,CASH_OUT,216179.15,C1482534686,216179.15,0.0,C1784137006,280881.31,497060.46,1,0
369,PAYMENT,11020.26,C486293796,0.0,0.0,M2101452739,0.0,0.0,0,0
339,TRANSFER,373531.87,C1176876206,373531.87,0.0,C29820940,0.0,0.0,1,0
15,PAYMENT,8833.4,C1576579829,253956.94,245123.54,M1299977879,0.0,0.0,0,0
731,CASH_OUT,81677.17,C1623831712,81677.17,0.0,C538679361,130887.69,212564.86,1,0
643,TRANSFER,1707.4,C876539224,1707.4,0.0,C1530583472,0.0,0.0,1,0
516,CASH_OUT,346293.24,C829436029,346293.24,0.0,C1738520779,750235.55,1096528.8,1,0
259,CASH_OUT,72782.82,C500674930,72782.82,0.0,C1607889620,2185531.03,2258313.86,1,0
1,CASH_IN,214851.41,C2002174925,8097880.27,8312731.68,C33524623,939718.63,1517262.16,0,0
252,CASH_OUT,373615.72,C1981635999,11749.0,0.0,C1003121465,316574.63,690190.35,0,0
445,TRANSFER,72901.03,C1861496569,72901.03,0.0,C286946367,0.0,0.0,1,0
48,TRANSFER,775636.58,C1767947766,0.0,0.0,C1387612370,1774213.59,2549850.17,0,0
723,TRANSFER,6199009.0,C838658203,6199009.0,0.0,C539837230,0.0,0.0,1,0
86,TRANSFER,6972164.97,C384245570,6972164.97,0.0,C898480186,0.0,0.0,1,0
213,CASH_OUT,23423.38,C2063793578,106543.0,83119.62,C1396569685,3963811.67,3987235.05,0,0
351,CASH_IN,274955.57,C235521626,6907283.36,7182238.93,C2115055717,1446004.7,1171049.13,0,0
701,CASH_OUT,1947831.96,C948133316,1947831.96,0.0,C1195105937,0.0,1947831.96,1,0
56,TRANSFER,530733.43,C176579882,530733.43,0.0,C1049193275,0.0,0.0,1,0
406,CASH_OUT,4737833.35,C450630495,4737833.35,0.0,C1565281210,11580904.9,16318738.25,1,0
32,CASH_OUT,604933.67,C1085892947,604933.67,0.0,C1138178950,35839.7,640773.38,1,0
157,CASH_OUT,813775.73,C122285117,813775.73,0.0,C1520619561,0.0,813775.73,1,0
305,CASH_IN,24246.12,C1749642557,2788990.63,2813236.75,C1917399944,270288.79,246042.67,0,0
402,CASH_OUT,55976.6,C1148425730,0.0,0.0,C906539182,11005591.0,11061567.6,0,0
15,CASH_IN,436618.74,C912243951,7134316.75,7570935.49,C1860834663,439413.55,2794.81,0,0
192,TRANSFER,306213.63,C1519807189,306213.63,0.0,C1809216911,0.0,0.0,1,0
396,CASH_IN,115553.72,C1732267733,7616960.12,7732513.84,C349945847,273633.72,158080.0,0,0
9,CASH_OUT,475925.31,C1640924817,0.0,0.0,C540846849,953282.99,1123670.24,0,0
304,PAYMENT,2392.7,C1098291396,457513.42,455120.72,M121510712,0.0,0.0,0,0
723,CASH_OUT,72955.08,C1464408178,72955.08,0.0,C262328593,0.0,72955.08,1,0
75,TRANSFER,755813.12,C1153451347,755813.12,0.0,C450761826,0.0,0.0,1,0
140,PAYMENT,15417.05,C803416184,0.0,0.0,M1525448588,0.0,0.0,0,0
560,CASH_OUT,91655.26,C7511880,91655.26,0.0,C1495941646,133662.97,225318.23,1,0
155,TRANSFER,1035812.86,C1486772133,294.0,0.0,C1308180956,0.0,1035812.86,0,0
38,TRANSFER,1110864.36,C234292208,65485.0,0.0,C607917049,330018.05,1440882.41,0,0
394,CASH_OUT,87189.08,C1936235185,4790.27,0.0,C1525373706,964620.59,1051809.67,0,0
734,CASH_OUT,1810044.85,C491326843,1810044.85,0.0,C1833702412,1005720.69,2815765.54,1,0
547,CASH_OUT,400276.72,C656389518,400276.72,0.0,C1406926749,244756.45,645033.17,1,0
156,CASH_OUT,254167.15,C930019406,254167.15,0.0,C1455547757,101467.87,355635.02,1,0
48,DEBIT,63.04,C420816556,41699.0,41635.96,C1943033746,90532.94,90595.98,0,0
212,TRANSFER,165925.37,C1647539449,165925.37,0.0,C823304803,0.0,0.0,1,0
370,PAYMENT,16038.12,C1116712839,14348.0,0.0,M1712451380,0.0,0.0,0,0
628,TRANSFER,709950.57,C1239512802,709950.57,0.0,C1688563256,0.0,0.0,1,0
377,PAYMENT,14870.26,C1546178328,98180.11,83309.85,M2004850240,0.0,0.0,0,0
249,TRANSFER,56013.0,C1536825643,56013.0,0.0,C892318279,0.0,0.0,1,0
419,CASH_OUT,60891.94,C1858182940,60891.94,0.0,C1039809648,1534972.09,1595864.03,1,0
130,PAYMENT,5302.35,C1398243247,0.0,0.0,M305970752,0.0,0.0,0,0
675,CASH_OUT,10000000.0,C392319907,10000000.0,0.0,C852706972,759509.55,10759509.55,1,0
212,CASH_IN,284404.17,C819532115,538299.94,822704.11,C2146567005,791679.23,507275.06,0,0
716,TRANSFER,1897921.7,C860413679,1897921.7,0.0,C1253519573,0.0,0.0,1,0
140,CASH_OUT,312511.2,C20364423,0.0,0.0,C2009385944,1289940.16,1602451.36,0,0
396,CASH_IN,74947.84,C1925007745,5483309.69,5558257.53,C1405944926,3317604.37,3242656.53,0,0
325,CASH_IN,154039.09,C1091752699,1235688.22,1389727.31,C631745476,169523.38,15484.29,0,0
236,PAYMENT,5178.23,C340359732,232775.4,227597.17,M1791484323,0.0,0.0,0,0
234,CASH_IN,118893.87,C2146498720,0.0,118893.87,C339926359,422027.73,303133.86,0,0
19,CASH_IN,23298.05,C1150573151,22412.0,45710.05,C1010863449,0.0,0.0,0,0
132,CASH_OUT,76970.59,C604730443,0.0,0.0,C84720467,979652.11,1056622.69,0,0
203,CASH_OUT,130358.88,C11922563,397928.0,267569.12,C1165993177,1165257.53,1295616.41,0,0
113,CASH_OUT,37119.58,C39621039,37119.58,0.0,C1336335026,0.0,37119.58,1,0
522,CASH_OUT,220191.6,C1104768694,0.0,0.0,C883737495,660599.62,880791.22,0,0
131,PAYMENT,14792.17,C605012298,0.0,0.0,M1735147031,0.0,0.0,0,0
195,TRANSFER,601657.23,C1023699777,601657.23,0.0,C14537324,0.0,0.0,1,0
196,CASH_OUT,436035.29,C1247830341,436035.29,0.0,C44076641,0.0,436035.29,1,0
173,TRANSFER,8594499.99,C377226285,8594499.99,0.0,C497430875,0.0,0.0,1,0
620,CASH_OUT,161272.92,C1122962082,161272.92,0.0,C546830525,783850.08,945123.0,1,0
400,CASH_OUT,99916.42,C89187192,96944.0,0.0,C819973362,924691.62,1024608.04,0,0
7,TRANSFER,5460002.91,C666654362,5460002.91,0.0,C1726301214,0.0,0.0,1,0
702,CASH_OUT,10000000.0,C628072559,10000000.0,0.0,C1677685761,0.0,10000000.0,1,0
105,CASH_OUT,1767112.66,C152862745,1767112.66,0.0,C636779273,1807813.82,3574926.48,1,0
205,CASH_OUT,54160.84,C904960713,0.0,0.0,C1726843476,1771161.59,1825322.44,0,0
308,PAYMENT,8987.3,C1912788214,299249.0,290261.7,M85067419,0.0,0.0,0,0
661,TRANSFER,626195.24,C1473713823,626195.24,0.0,C147889892,0.0,0.0,1,0
642,CASH_OUT,450060.37,C898755281,450060.37,0.0,C562356670,100205.45,550265.82,1,0
730,TRANSFER,403.56,C1494188706,403.56,0.0,C1175598908,0.0,0.0,1,0
52,TRANSFER,7484125.12,C1486116303,7484125.12,0.0,C398541118,0.0,0.0,1,0
131,CASH_OUT,133872.55,C738326,41318.0,0.0,C1667776047,222279.85,356152.4,0,0
628,CASH_OUT,385207.12,C220460934,385207.12,0.0,C475338087,0.0,385207.12,1,0
36,PAYMENT,30520.96,C1114295677,116807.0,86286.04,M1404961787,0.0,0.0,0,0
14,TRANSFER,2927005.15,C2081788795,2927005.15,0.0,C2138456206,0.0,0.0,1,0
20,CASH_IN,23350.23,C2127397755,11256425.31,11279775.55,C1014607150,1600118.83,1850835.2,0,0
395,PAYMENT,1953.54,C886372276,0.0,0.0,M1887199292,0.0,0.0,0,0
594,CASH_OUT,389250.9,C1206877978,389250.9,0.0,C1775827036,252962.03,642212.93,1,0
153,CASH_OUT,104298.83,C1261865708,10002.0,0.0,C485761579,334055.4,438354.23,0,0
306,PAYMENT,11150.5,C1935699886,0.0,0.0,M1153771167,0.0,0.0,0,0
333,PAYMENT,20235.77,C1843293476,57801.0,37565.23,M880589852,0.0,0.0,0,0
397,CASH_IN,216281.63,C117790487,24702.0,240983.63,C695765469,28139.94,0.0,0,0
286,CASH_OUT,75630.02,C351299716,0.0,0.0,C1778732196,187180.67,262810.69,0,0
354,PAYMENT,11087.51,C1365376599,996559.38,985471.86,M247496159,0.0,0.0,0,0
184,PAYMENT,14117.28,C1771772840,60649.0,46531.72,M754522218,0.0,0.0,0,0
345,CASH_IN,249135.2,C1694245244,627.0,249762.2,C1068796461,102746.74,0.0,0,0
208,CASH_OUT,166996.12,C1995011437,19871.0,0.0,C1851260943,38245.0,11472.46,0,0
129,CASH_IN,668044.28,C924364628,1042.0,669086.28,C1996832643,422224.22,0.0,0,0
375,CASH_OUT,667733.81,C1561647393,667733.81,0.0,C471381554,1287353.94,1955087.75,1,0
403,CASH_IN,98801.09,C365428318,3880302.73,3979103.82,C333545641,5279825.12,5181024.03,0,0
159,CASH_OUT,306868.45,C1867683157,120.0,0.0,C204792649,0.0,306868.45,0,0
254,PAYMENT,11934.92,C285627137,0.0,0.0,M1652914742,0.0,0.0,0,0
181,PAYMENT,6567.53,C2012053529,0.0,0.0,M999384622,0.0,0.0,0,0
163,TRANSFER,762135.72,C1455660898,762135.72,0.0,C364400523,0.0,0.0,1,0
34,CASH_OUT,30917.39,C1257352420,30917.39,0.0,C984948607,339926.42,370843.82,1,0
401,PAYMENT,10354.35,C1892342529,73354.0,62999.65,M435373389,0.0,0.0,0,0
629,CASH_OUT,8488865.83,C1770565614,8488865.83,0.0,C863370612,0.0,8488865.83,1,0
367,TRANSFER,902483.91,C757385548,902483.91,0.0,C150262836,0.0,0.0,1,0
274,TRANSFER,70753.9,C1183327640,70753.9,0.0,C290062990,0.0,0.0,1,0
130,CASH_IN,100895.85,C218850808,31580.0,132475.85,C1829496399,676679.99,935005.74,0,0
463,TRANSFER,1968008.53,C1548769886,1968008.53,0.0,C1779956771,0.0,0.0,1,0
401,CASH_OUT,76007.3,C35580890,0.0,0.0,C1694314964,165212.9,241220.2,0,0
724,TRANSFER,309488.9,C296795076,309488.9,0.0,C658980177,0.0,0.0,1,0
168,PAYMENT,10795.92,C2061613448,56371.29,45575.38,M844012013,0.0,0.0,0,0
523,CASH_OUT,120598.96,C2047262761,120598.96,0.0,C997122049,1284199.46,1404798.42,1,0
435,TRANSFER,1143937.73,C206561987,1143937.73,0.0,C1495554758,0.0,0.0,1,0
217,CASH_OUT,108783.2,C656154265,108783.2,0.0,C1779832819,89597.75,198380.95,1,0
613,CASH_OUT,2155569.91,C2118037553,2155569.91,0.0,C1084525983,0.0,2155569.91,1,0
282,TRANSFER,8091.78,C680495878,8091.78,0.0,C958080037,0.0,0.0,1,0
165,CASH_OUT,82690.23,C1258613064,0.0,0.0,C1808278132,1432544.12,1515234.35,0,0
109,CASH_OUT,20243.24,C1068081772,20243.24,0.0,C966943233,1132460.42,1152703.66,1,0
375,CASH_OUT,821138.21,C1967126736,821138.21,0.0,C1968363460,1944521.52,2765659.73,1,0
578,CASH_OUT,60633.76,C1469444378,60633.76,0.0,C295334131,164662.14,225295.9,1,0
164,CASH_OUT,50498.05,C454072676,122071.0,71572.95,C534171533,556612.48,607110.53,0,0
422,CASH_OUT,2897907.81,C35276012,2897907.81,0.0,C824786916,351034.56,3248942.38,1,0
249,CASH_OUT,263462.97,C2015017150,18322.0,0.0,C2130828235,0.0,263462.97,0,0
345,CASH_OUT,128936.95,C1177265377,128936.95,0.0,C1158181997,1741561.22,1870498.17,1,0
513,CASH_OUT,100762.66,C1991632436,100762.66,0.0,C693486169,0.0,100762.66,1,0
254,CASH_IN,153271.85,C577620052,183.0,153454.85,C1764659112,145475.07,0.0,0,0
521,TRANSFER,27483.79,C442425098,27483.79,0.0,C684431527,0.0,0.0,1,0
403,CASH_OUT,196254.03,C2032582234,196254.03,0.0,C677415412,0.0,196254.03,1,0
187,PAYMENT,1219.11,C1393674858,0.0,0.0,M819918987,0.0,0.0,0,0
386,TRANSFER,442290.23,C1521151651,442290.23,0.0,C1888923091,0.0,0.0,1,0
393,PAYMENT,67940.5,C22710227,0.0,0.0,M2063268292,0.0,0.0,0,0
150,TRANSFER,67653.75,C1875243671,67653.75,0.0,C342413746,0.0,0.0,1,0
280,CASH_OUT,383884.5,C1517605057,0.0,0.0,C1528815660,1240139.09,1624023.58,0,0
262,CASH_OUT,218074.57,C90566607,218074.57,0.0,C584575879,162623.65,380698.21,1,0
42,CASH_OUT,235747.53,C1933215222,0.0,0.0,C1183397986,517221.28,752968.82,0,0
206,CASH_OUT,123960.56,C1358941639,175657.0,51696.44,C653252009,972369.39,1096329.94,0,0
234,PAYMENT,22494.21,C1494394514,183.0,0.0,M960094684,0.0,0.0,0,0
5,CASH_OUT,60726.57,C840095827,60726.57,0.0,C803116137,13010502.78,13071229.35,1,0
350,CASH_IN,147194.31,C2027250950,5832833.43,5980027.75,C333083208,517122.54,369928.23,0,0
325,CASH_OUT,271846.43,C1151416681,13872.0,0.0,C1348063902,570284.64,842131.07,0,0
188,CASH_OUT,171852.23,C829523488,20544.0,0.0,C1935201229,9350.0,181202.23,0,0
404,CASH_OUT,126061.45,C2053276181,126061.45,0.0,C1635495896,20438677.48,20564738.93,1,0
64,TRANSFER,1814483.97,C1198248537,1814483.97,0.0,C29406343,0.0,0.0,1,0
402,TRANSFER,325297.44,C1864576050,60614.0,0.0,C406664259,42286.85,367584.29,0,0
204,PAYMENT,13132.33,C1519925790,560582.75,547450.42,M1979149531,0.0,0.0,0,0
142,TRANSFER,73064.41,C627366177,73064.41,0.0,C1014517365,0.0,0.0,1,0
680,TRANSFER,674541.55,C418612921,674541.55,0.0,C1678643281,0.0,0.0,1,0
670,TRANSFER,1001446.44,C1562259675,1001446.44,0.0,C1017072686,0.0,0.0,1,0
450,CASH_OUT,36267.62,C281930322,36267.62,0.0,C1655359478,6310213.47,6346481.09,1,0
307,CASH_OUT,317363.95,C1088114198,940.0,0.0,C610828215,677410.01,994773.96,0,0
74,TRANSFER,59813.61,C1934910898,59813.61,0.0,C547328121,0.0,0.0,1,0
674,TRANSFER,6250438.78,C2029976755,6250438.78,0.0,C693212579,0.0,0.0,1,0
356,PAYMENT,8231.09,C154382956,51980.0,43748.91,M1185320689,0.0,0.0,0,0
637,TRANSFER,246280.14,C1198680659,246280.14,0.0,C2025541637,0.0,0.0,1,0
136,CASH_OUT,173098.39,C2134503716,0.0,0.0,C513408147,2729955.89,2903054.29,0,0
230,TRANSFER,1827209.07,C428683989,1827209.07,0.0,C1156605990,0.0,0.0,1,0
388,TRANSFER,2641674.43,C7277039,2641674.43,0.0,C1938257579,0.0,0.0,1,0
528,CASH_OUT,392767.71,C742098592,392767.71,0.0,C886096623,90169.81,482937.52,1,0
15,CASH_IN,75838.36,C1096661215,2028004.28,2103842.65,C1730848226,519404.87,443566.51,0,0
402,TRANSFER,67366.26,C1684268780,42179.0,0.0,C507587472,0.0,67366.26,0,0
195,CASH_OUT,594229.77,C1951866325,594229.77,0.0,C1961052660,823098.06,1417327.83,1,0
162,PAYMENT,15938.67,C152959341,0.0,0.0,M1825610364,0.0,0.0,0,0
147,TRANSFER,1137603.28,C318449492,1137603.28,0.0,C632641086,0.0,0.0,1,0
131,TRANSFER,2540410.33,C479192985,2540410.33,0.0,C1723011411,0.0,0.0,1,0
241,CASH_OUT,57734.59,C2120940829,57734.59,0.0,C1425266611,0.0,57734.59,1,0
654,TRANSFER,114627.08,C12780702,114627.08,0.0,C548495641,0.0,0.0,1,0
531,CASH_OUT,6392800.85,C1642321508,6392800.85,0.0,C2125497646,337849.17,6730650.03,1,0
398,TRANSFER,1433763.32,C1277923434,252626.6,0.0,C2066183202,1684868.99,3118632.31,0,0
695,TRANSFER,7435751.59,C1466030331,7435751.59,0.0,C1541661515,0.0,0.0,1,0
226,CASH_IN,227724.94,C998968997,518467.23,746192.18,C1638345617,9972698.67,9744973.73,0,0
656,CASH_OUT,110528.53,C2014517092,110528.53,0.0,C1002952732,600331.95,710860.48,1,0
489,TRANSFER,4241.44,C1002895272,4241.44,0.0,C2080434931,0.0,0.0,1,0
255,CASH_OUT,88777.61,C1582578195,753.0,0.0,C1676055226,0.0,88777.61,0,0
226,CASH_OUT,17179.18,C128795441,132904.0,115724.82,C504693752,168997.76,186176.94,0,0
407,PAYMENT,20285.74,C2042946339,176.0,0.0,M310836377,0.0,0.0,0,0
135,CASH_IN,237377.02,C694121006,976531.31,1213908.34,C1654583020,5884814.57,5647437.55,0,0
384,CASH_OUT,136903.9,C1085176958,136903.9,0.0,C1148390150,381491.83,518395.74,1,0
393,PAYMENT,1280.39,C1570719113,0.0,0.0,M652541923,0.0,0.0,0,0
415,TRANSFER,461369.99,C152541672,461369.99,0.0,C14138104,0.0,0.0,1,0
205,CASH_IN,491110.31,C558657342,3066360.53,3557470.84,C1676876807,1245333.17,754222.85,0,0
140,PAYMENT,8029.29,C780780581,81485.0,73455.71,M969600712,0.0,0.0,0,0
154,CASH_IN,115351.03,C1753184631,5997819.14,6113170.18,C1101958587,4024922.26,3909571.23,0,0
236,CASH_OUT,7537.83,C1011943318,20599.0,13061.17,C413816791,21471.94,29009.77,0,0
577,CASH_OUT,681525.62,C343064779,681525.62,0.0,C851594091,2250319.57,2931845.19,1,0
372,PAYMENT,24154.26,C1429314299,254605.0,230450.74,M1279917070,0.0,0.0,0,0
284,CASH_IN,7945.3,C1220541709,15087.0,23032.3,C1091686616,0.0,0.0,0,0
43,CASH_OUT,93459.89,C1250676021,93459.89,0.0,C977089472,15825.7,109285.59,1,0
629,TRANSFER,7922.98,C329603302,7922.98,0.0,C1896146009,0.0,0.0,1,0
735,TRANSFER,444898.97,C317427363,444898.97,0.0,C1466075783,0.0,0.0,1,0
429,CASH_OUT,837192.23,C1393117725,837192.23,0.0,C525514833,0.0,837192.23,1,0
42,TRANSFER,334276.08,C1374233613,334276.08,0.0,C443044241,0.0,0.0,1,0
6,CASH_OUT,17246.0,C1484518113,17246.0,0.0,C978609035,0.0,17246.0,1,0
177,TRANSFER,239556.06,C759888632,239556.06,0.0,C1568773487,0.0,0.0,1,0
346,TRANSFER,516355.22,C1361333152,516355.22,0.0,C46072537,0.0,0.0,1,0
613,TRANSFER,1892137.66,C1387416875,1892137.66,0.0,C1999528314,0.0,0.0,1,0
332,CASH_OUT,179722.63,C907334383,202711.0,22988.37,C507052871,166606.74,346329.37,0,0
291,TRANSFER,1185157.78,C262672510,1185157.78,0.0,C478572372,0.0,0.0,1,0
261,CASH_OUT,31114.75,C838726869,36832.0,5717.25,C1777074653,720617.88,751732.63,0,0
682,TRANSFER,5271.46,C1799298799,5271.46,0.0,C825667044,0.0,0.0,1,0
178,CASH_OUT,196638.03,C567502375,8619.0,0.0,C1215805264,38338.47,234976.5,0,0
183,CASH_OUT,224378.1,C1234321469,224378.1,0.0,C105660024,483419.25,707797.36,1,0
215,CASH_OUT,1586479.66,C1427562720,1586479.66,0.0,C911709087,7012.59,1593492.24,1,0
136,CASH_OUT,99664.39,C1411553234,0.0,0.0,C431687661,1958442.53,2058106.92,0,0
326,CASH_IN,104054.36,C1022108342,51598.0,155652.36,C1319779855,0.0,0.0,0,0
385,TRANSFER,868004.62,C1630644567,868004.62,0.0,C183532439,0.0,0.0,1,0
283,CASH_IN,124972.57,C1504227928,3070540.22,3195512.79,C1786752513,8805143.15,8680170.58,0,0
231,TRANSFER,261331.82,C829550304,261331.82,0.0,C1922723403,0.0,0.0,1,0
36,CASH_OUT,236675.93,C900389951,365726.41,129050.48,C201679304,663067.55,1123905.97,0,0
380,TRANSFER,2784.51,C1150996147,2784.51,0.0,C278927919,0.0,0.0,1,0
378,CASH_OUT,80883.42,C11049349,49974.0,0.0,C2086618409,0.0,80883.42,0,0
385,TRANSFER,620512.76,C580395183,620512.76,0.0,C399005937,0.0,0.0,1,0
232,CASH_OUT,33302.96,C601045727,33302.96,0.0,C2098386124,0.0,33302.96,1,0
308,CASH_OUT,21727.22,C44808978,3944.0,0.0,C1984109459,0.0,21727.22,0,0
60,CASH_OUT,742973.53,C261473899,742973.53,0.0,C897961171,0.0,742973.53,1,0
352,CASH_OUT,154052.34,C391483401,154052.34,0.0,C338683828,182065.24,336117.58,1,0
14,CASH_OUT,125251.14,C742017603,0.0,0.0,C700524814,2541717.47,2666968.6,0,0
44,PAYMENT,8459.39,C1274015884,70891.75,62432.36,M1426561402,0.0,0.0,0,0
716,TRANSFER,6426126.34,C1681613660,6426126.34,0.0,C1588106551,0.0,0.0,1,0
156,TRANSFER,254167.15,C514076656,254167.15,0.0,C1340029873,0.0,0.0,1,0
349,PAYMENT,13459.44,C1872174580,113958.0,100498.56,M344796948,0.0,0.0,0,0
204,PAYMENT,9309.69,C1565284691,59058.16,49748.47,M1351500784,0.0,0.0,0,0
505,CASH_OUT,2251225.38,C811947733,2251225.38,0.0,C216058028,23722.5,2274947.89,1,0
373,CASH_IN,593805.25,C1779229992,10229.0,604034.25,C761723849,0.0,0.0,0,0
353,CASH_OUT,119940.8,C1532040384,0.0,0.0,C1378200730,727272.34,847213.15,0,0
514,CASH_IN,92612.32,C950622517,370680.24,463292.56,C1016535311,257745.95,165133.64,0,0
571,CASH_OUT,160620.17,C2048969007,197.0,0.0,C1349425748,407950.27,568570.44,0,0
190,PAYMENT,9370.14,C1788048204,0.0,0.0,M2086097016,0.0,0.0,0,0
206,TRANSFER,154196.49,C1983440446,154196.49,0.0,C883310788,0.0,0.0,1,0
129,CASH_IN,162316.9,C855115337,819715.83,982032.73,C1897913877,4728512.92,4566196.02,0,0
342,TRANSFER,348952.97,C929585215,348952.97,0.0,C634016277,0.0,0.0,1,0
375,CASH_IN,215188.97,C1561482538,38907.0,254095.97,C1153416176,1267976.59,1052787.61,0,0
364,TRANSFER,34162.97,C328021152,34162.97,0.0,C1931140794,0.0,0.0,1,0
33,CASH_IN,34709.35,C930029662,4947722.18,4982431.54,C906276962,756229.61,721520.26,0,0
164,CASH_IN,122522.4,C1618341603,22985940.58,23108462.98,C1823470083,3344902.01,3222379.62,0,0
146,CASH_OUT,322329.78,C2110396645,322329.78,0.0,C842496101,115917.67,438247.45,1,0
137,TRANSFER,417217.89,C2118315952,417217.89,0.0,C1765086127,0.0,0.0,1,0
141,PAYMENT,2153.27,C510311254,47321.0,45167.73,M1380667881,0.0,0.0,0,0
71,TRANSFER,304085.48,C378617827,304085.48,0.0,C1265131322,0.0,0.0,1,0
13,CASH_OUT,47393.07,C81026543,0.0,0.0,C1484634037,257321.2,304714.27,0,0
191,CASH_IN,16218.27,C1101435964,281.0,16499.27,C1809180885,0.0,0.0,0,0
358,TRANSFER,376059.27,C741331613,376059.27,0.0,C1388979353,0.0,0.0,1,0
262,CASH_OUT,2914653.69,C551410627,2914653.69,0.0,C1503946435,558015.85,3472669.53,1,0
297,CASH_OUT,266940.57,C464069560,22522.0,0.0,C188761999,4060.13,69169.98,0,0
13,PAYMENT,47383.19,C260544700,39759.0,0.0,M1613707217,0.0,0.0,0,0
207,PAYMENT,6840.09,C800087559,20599.0,13758.91,M1991188982,0.0,0.0,0,0
19,CASH_OUT,1861008.32,C1718961034,1861008.32,0.0,C714051433,0.0,1789942.62,1,0
212,TRANSFER,1947807.58,C1501311535,1947807.58,0.0,C37561886,0.0,0.0,1,0
184,PAYMENT,14762.94,C1323270198,40162.0,25399.06,M1905734037,0.0,0.0,0,0
60,TRANSFER,581421.85,C1021314422,581421.85,0.0,C2062695733,0.0,0.0,1,0
489,TRANSFER,177925.98,C2071075791,177925.98,0.0,C2019441541,0.0,0.0,1,0
97,TRANSFER,707870.44,C1301979362,707870.44,0.0,C1733162010,0.0,0.0,1,0
10,CASH_OUT,141595.37,C1448390187,0.0,0.0,C75483598,650129.1,791724.47,0,0
394,CASH_IN,210739.8,C732467660,7888017.56,8098757.37,C365519654,644759.33,434019.53,0,0
383,CASH_OUT,4104942.7,C2019434914,4104942.7,0.0,C1700021809,131668.24,4236610.94,1,0
281,TRANSFER,189434.24,C1904891973,24938.0,0.0,C206803890,0.0,189434.24,0,0
35,CASH_IN,181153.01,C1865032440,4683554.71,4864707.71,C1868832094,1365377.74,1184224.74,0,0
261,CASH_IN,29412.96,C342042763,736.0,30148.96,C654803696,69515.32,40102.37,0,0
727,CASH_OUT,6377401.2,C413383017,6377401.2,0.0,C1128848871,0.0,6377401.2,1,0
405,PAYMENT,1604.17,C725882058,114394.0,112789.83,M1821200568,0.0,0.0,0,0
241,PAYMENT,5003.0,C890806295,29536.0,24533.0,M1334898012,0.0,0.0,0,0
730,TRANSFER,7316255.05,C1869569059,17316255.05,17316255.05,C1861208726,0.0,0.0,1,1
507,TRANSFER,10000000.0,C1386014813,17239986.95,7239986.95,C407821637,0.0,0.0,1,0
230,PAYMENT,11914.15,C1135315325,80134.0,68219.85,M1632470322,0.0,0.0,0,0
354,TRANSFER,324058.73,C1889386245,2268.0,0.0,C1936658890,0.0,324058.73,0,0
13,PAYMENT,6868.7,C1470610013,2423087.54,2416218.84,M2056203330,0.0,0.0,0,0
203,PAYMENT,16006.29,C2123366530,31561.0,15554.71,M1115687879,0.0,0.0,0,0
473,TRANSFER,70239.81,C731157772,70239.81,0.0,C182956313,0.0,0.0,1,0
394,CASH_IN,154514.05,C2010374175,522.0,155036.05,C2053322699,393298.29,238784.24,0,0
160,CASH_IN,90889.55,C1345312791,14844245.34,14935134.89,C970102727,162137.22,71247.67,0,0
487,PAYMENT,4301.87,C639860924,0.0,0.0,M152596279,0.0,0.0,0,0
491,TRANSFER,1122827.94,C1898490203,1122827.94,0.0,C228352671,0.0,0.0,1,0
